Customer_Id,Product_Id,Transaction Type,Category,Amount (In Dollars),Purchase_Date,Payment Mode,Merchant Name,Location,Transaction Status,Tax Amount,Discount Applied,Transaction Approval Status,Customer Segment
4243,248,Healthcare Payment,Mutual Funds,26207,03/20/2025,Debit Card,Wells Fargo,"Greggville, Cayman Islands",Failed,<function <lambda> at 0x7ebcdf7e2e10>,<function <lambda> at 0x7ebcdf7e2eb0>,Approved,Individual
4244,215,Online Purchase,Mortgage Payment,37200,03/20/2025,Bank Transfer,E-Trade,"Teresachester, Mali",Completed,<function <lambda> at 0x7ebcdf7e2ff0>,<function <lambda> at 0x7ebcdf7e2f50>,Approved,Small Business
4244,278,Online Purchase,Luxury Resorts,22571,03/20/2025,Bank Transfer,Amazon,"Teresachester, Mali",Pending,<function <lambda> at 0x7ebcdf7e3090>,<function <lambda> at 0x7ebcdf7e3130>,Approved,Small Business
4245,226,Stock Investment,Mutual Funds,26432,03/20/2025,Bank Transfer,Walmart,"Michaelfort, Wallis and Futuna",Completed,<function <lambda> at 0x7ebcdf7e3270>,<function <lambda> at 0x7ebcdf7e31d0>,Approved,Individual
4245,259,Grocery Shopping,Luxury Resorts,15579,03/20/2025,Debit Card,Walmart,"Michaelfort, Wallis and Futuna",Completed,<function <lambda> at 0x7ebcdf7e3310>,<function <lambda> at 0x7ebcdf7e33b0>,Pending,Individual
4246,201,Loan Repayment,Streaming Services,36737,03/20/2025,Crypto,Netflix,"Joshuaville, Switzerland",Failed,<function <lambda> at 0x7ebcdf7e34f0>,<function <lambda> at 0x7ebcdf7e3450>,Pending,Enterprise
4246,243,Online Purchase,Medical Bills,37853,03/20/2025,Credit Card,Netflix,"Joshuaville, Switzerland",Failed,<function <lambda> at 0x7ebcdf7e3590>,<function <lambda> at 0x7ebcdf7e3630>,Pending,Enterprise
4247,219,Stock Investment,Luxury Resorts,47643,03/20/2025,Debit Card,Netflix,"Davisview, Malawi",Approved,<function <lambda> at 0x7ebcdf7e3770>,<function <lambda> at 0x7ebcdf7e36d0>,Approved,Corporate
4247,237,Online Purchase,Streaming Services,6306,03/20/2025,Crypto,Walmart,"Davisview, Malawi",Approved,<function <lambda> at 0x7ebcdf7e3810>,<function <lambda> at 0x7ebcdf7e38b0>,Pending,Corporate
4248,240,Online Purchase,Medical Bills,46925,03/20/2025,Credit Card,Amazon,"Brittanyview, Niue",Approved,<function <lambda> at 0x7ebcdf7e39f0>,<function <lambda> at 0x7ebcdf7e3950>,Pending,Corporate
4248,254,Loan Repayment,Medical Bills,45921,03/20/2025,Debit Card,Marriott Hotels,"Brittanyview, Niue",Completed,<function <lambda> at 0x7ebcdf7e3a90>,<function <lambda> at 0x7ebcdf7e3b30>,Approved,Corporate
4249,202,Grocery Shopping,Supermarket,23007,03/20/2025,Debit Card,Mayo Clinic,"Steventown, Uganda",Approved,<function <lambda> at 0x7ebcdf7e3c70>,<function <lambda> at 0x7ebcdf7e3bd0>,Pending,Enterprise
4249,260,Loan Repayment,Mutual Funds,12975,03/20/2025,Credit Card,Wells Fargo,"Steventown, Uganda",Approved,<function <lambda> at 0x7ebcdf7e3d10>,<function <lambda> at 0x7ebcdf7e3db0>,Pending,Enterprise
4250,280,Loan Repayment,Supermarket,24042,03/20/2025,Credit Card,Marriott Hotels,"Valenciaside, Ireland",Approved,<function <lambda> at 0x7ebcdf7e3ef0>,<function <lambda> at 0x7ebcdf7e3e50>,Approved,Corporate
4250,201,Loan Repayment,Mutual Funds,46704,03/20/2025,PayPal,Walmart,"Valenciaside, Ireland",Pending,<function <lambda> at 0x7ebcdf7e3f90>,<function <lambda> at 0x7ebcdf7e4030>,Pending,Corporate
4251,229,Stock Investment,Luxury Resorts,27354,03/20/2025,Bank Transfer,Walmart,"South George, Montserrat",Approved,<function <lambda> at 0x7ebcdf7e4170>,<function <lambda> at 0x7ebcdf7e40d0>,Pending,Small Business
4251,292,Loan Repayment,Electronics,31174,03/20/2025,Credit Card,Amazon,"South George, Montserrat",Approved,<function <lambda> at 0x7ebcdf7e4210>,<function <lambda> at 0x7ebcdf7e42b0>,Pending,Small Business
4252,212,Healthcare Payment,Electronics,15328,03/20/2025,Bank Transfer,E-Trade,"North Annette, Isle of Man",Pending,<function <lambda> at 0x7ebcdf7e43f0>,<function <lambda> at 0x7ebcdf7e4350>,Approved,Individual
4252,219,Stock Investment,Medical Bills,34079,03/20/2025,Crypto,Walmart,"North Annette, Isle of Man",Approved,<function <lambda> at 0x7ebcdf7e4490>,<function <lambda> at 0x7ebcdf7e4530>,Approved,Individual
4253,237,Subscription Payment,Mortgage Payment,222,03/20/2025,Crypto,Marriott Hotels,"South Christie, Oman",Completed,<function <lambda> at 0x7ebcdf7e4670>,<function <lambda> at 0x7ebcdf7e45d0>,Approved,Enterprise
4253,200,Online Purchase,Medical Bills,36906,03/20/2025,PayPal,Wells Fargo,"South Christie, Oman",Pending,<function <lambda> at 0x7ebcdf7e4710>,<function <lambda> at 0x7ebcdf7e47b0>,Pending,Enterprise
4254,264,Online Purchase,Streaming Services,8362,03/20/2025,PayPal,Netflix,"Port Stephenburgh, Serbia",Failed,<function <lambda> at 0x7ebcdf7e48f0>,<function <lambda> at 0x7ebcdf7e4850>,Pending,Enterprise
4254,296,Loan Repayment,Mortgage Payment,5221,03/20/2025,Debit Card,Amazon,"Port Stephenburgh, Serbia",Pending,<function <lambda> at 0x7ebcdf7e4990>,<function <lambda> at 0x7ebcdf7e4a30>,Pending,Enterprise
4255,279,Loan Repayment,Supermarket,39896,03/20/2025,Bank Transfer,Marriott Hotels,"Reneemouth, Kyrgyz Republic",Approved,<function <lambda> at 0x7ebcdf7e4b70>,<function <lambda> at 0x7ebcdf7e4ad0>,Pending,Enterprise
4255,259,Loan Repayment,Luxury Resorts,23812,03/20/2025,PayPal,Mayo Clinic,"Reneemouth, Kyrgyz Republic",Pending,<function <lambda> at 0x7ebcdf7e4c10>,<function <lambda> at 0x7ebcdf7e4cb0>,Approved,Enterprise
4256,276,Subscription Payment,Supermarket,39974,03/20/2025,Bank Transfer,Marriott Hotels,"Sarahmouth, Netherlands",Completed,<function <lambda> at 0x7ebcdf7e4df0>,<function <lambda> at 0x7ebcdf7e4d50>,Pending,Corporate
4256,279,Loan Repayment,Streaming Services,11307,03/20/2025,Bank Transfer,Marriott Hotels,"Sarahmouth, Netherlands",Pending,<function <lambda> at 0x7ebcdf7e4e90>,<function <lambda> at 0x7ebcdf7e4f30>,Pending,Corporate
4257,225,Healthcare Payment,Medical Bills,34957,03/20/2025,Bank Transfer,Walmart,"South Jimmyborough, Netherlands Antilles",Approved,<function <lambda> at 0x7ebcdf7e5070>,<function <lambda> at 0x7ebcdf7e4fd0>,Approved,Individual
4257,287,Hotel Booking,Electronics,24649,03/20/2025,Debit Card,Netflix,"South Jimmyborough, Netherlands Antilles",Failed,<function <lambda> at 0x7ebcdf7e5110>,<function <lambda> at 0x7ebcdf7e51b0>,Pending,Individual
4258,218,Hotel Booking,Streaming Services,1428,03/20/2025,PayPal,Mayo Clinic,"New Marcbury, South Georgia and the South Sandwich Islands",Failed,<function <lambda> at 0x7ebcdf7e52f0>,<function <lambda> at 0x7ebcdf7e5250>,Approved,Small Business
4258,222,Online Purchase,Mortgage Payment,10790,03/20/2025,Credit Card,E-Trade,"New Marcbury, South Georgia and the South Sandwich Islands",Failed,<function <lambda> at 0x7ebcdf7e5390>,<function <lambda> at 0x7ebcdf7e5430>,Pending,Small Business
4259,208,Online Purchase,Supermarket,48537,03/20/2025,Crypto,Netflix,"East Ericshire, French Guiana",Failed,<function <lambda> at 0x7ebcdf7e5570>,<function <lambda> at 0x7ebcdf7e54d0>,Approved,Enterprise
4259,252,Loan Repayment,Streaming Services,43499,03/20/2025,Crypto,Netflix,"East Ericshire, French Guiana",Pending,<function <lambda> at 0x7ebcdf7e5610>,<function <lambda> at 0x7ebcdf7e56b0>,Pending,Enterprise
4260,297,Hotel Booking,Medical Bills,41400,03/20/2025,Credit Card,Mayo Clinic,"Lake Rhondaburgh, Tonga",Approved,<function <lambda> at 0x7ebcdf7e57f0>,<function <lambda> at 0x7ebcdf7e5750>,Approved,Individual
4260,206,Loan Repayment,Luxury Resorts,8817,03/20/2025,Credit Card,Marriott Hotels,"Lake Rhondaburgh, Tonga",Failed,<function <lambda> at 0x7ebcdf7e5890>,<function <lambda> at 0x7ebcdf7e5930>,Pending,Individual
4261,215,Online Purchase,Luxury Resorts,46745,03/20/2025,Credit Card,Walmart,"West Maria, Botswana",Approved,<function <lambda> at 0x7ebcdf7e5a70>,<function <lambda> at 0x7ebcdf7e59d0>,Pending,Individual
4261,236,Subscription Payment,Supermarket,33306,03/20/2025,Debit Card,Walmart,"West Maria, Botswana",Completed,<function <lambda> at 0x7ebcdf7e5b10>,<function <lambda> at 0x7ebcdf7e5bb0>,Pending,Individual
4262,288,Online Purchase,Streaming Services,41427,03/20/2025,Crypto,Marriott Hotels,"Port Michaelport, New Zealand",Completed,<function <lambda> at 0x7ebcdf7e5cf0>,<function <lambda> at 0x7ebcdf7e5c50>,Approved,Corporate
4262,244,Online Purchase,Luxury Resorts,49269,03/20/2025,Debit Card,Marriott Hotels,"Port Michaelport, New Zealand",Pending,<function <lambda> at 0x7ebcdf7e5d90>,<function <lambda> at 0x7ebcdf7e5e30>,Approved,Corporate
4263,220,Online Purchase,Supermarket,32294,03/20/2025,PayPal,Marriott Hotels,"Lake Anthony, Macedonia",Completed,<function <lambda> at 0x7ebcdf7e5f70>,<function <lambda> at 0x7ebcdf7e5ed0>,Approved,Corporate
4263,238,Stock Investment,Supermarket,32478,03/20/2025,Bank Transfer,Wells Fargo,"Lake Anthony, Macedonia",Completed,<function <lambda> at 0x7ebcdf7fd010>,<function <lambda> at 0x7ebcdf7fd0b0>,Approved,Corporate
4264,279,Hotel Booking,Supermarket,415,03/20/2025,PayPal,Amazon,"East Bailey, Bulgaria",Approved,<function <lambda> at 0x7ebcdf7fd1f0>,<function <lambda> at 0x7ebcdf7fd150>,Approved,Individual
4264,214,Healthcare Payment,Supermarket,28108,03/20/2025,Debit Card,Mayo Clinic,"East Bailey, Bulgaria",Approved,<function <lambda> at 0x7ebcdf7fd290>,<function <lambda> at 0x7ebcdf7fd330>,Approved,Individual
4265,236,Hotel Booking,Supermarket,11222,03/20/2025,Crypto,E-Trade,"Gibsonfurt, Romania",Failed,<function <lambda> at 0x7ebcdf7fd470>,<function <lambda> at 0x7ebcdf7fd3d0>,Approved,Small Business
4265,227,Stock Investment,Mutual Funds,17370,03/20/2025,Credit Card,E-Trade,"Gibsonfurt, Romania",Failed,<function <lambda> at 0x7ebcdf7fd510>,<function <lambda> at 0x7ebcdf7fd5b0>,Pending,Small Business
4266,234,Loan Repayment,Electronics,36313,03/20/2025,Bank Transfer,Mayo Clinic,"Kimside, Palau",Approved,<function <lambda> at 0x7ebcdf7fd6f0>,<function <lambda> at 0x7ebcdf7fd650>,Pending,Corporate
4266,277,Stock Investment,Supermarket,28583,03/20/2025,Bank Transfer,Netflix,"Kimside, Palau",Approved,<function <lambda> at 0x7ebcdf7fd790>,<function <lambda> at 0x7ebcdf7fd830>,Approved,Corporate
4267,297,Stock Investment,Streaming Services,18241,03/20/2025,Bank Transfer,Netflix,"Lake Stephanie, Nicaragua",Completed,<function <lambda> at 0x7ebcdf7fd970>,<function <lambda> at 0x7ebcdf7fd8d0>,Approved,Corporate
4267,260,Stock Investment,Streaming Services,33084,03/20/2025,Bank Transfer,Wells Fargo,"Lake Stephanie, Nicaragua",Approved,<function <lambda> at 0x7ebcdf7fda10>,<function <lambda> at 0x7ebcdf7fdab0>,Pending,Corporate
4268,286,Online Purchase,Mortgage Payment,22946,03/20/2025,Bank Transfer,Marriott Hotels,"Butlerside, Vanuatu",Failed,<function <lambda> at 0x7ebcdf7fdbf0>,<function <lambda> at 0x7ebcdf7fdb50>,Approved,Small Business
4268,221,Subscription Payment,Streaming Services,1677,03/20/2025,PayPal,Marriott Hotels,"Butlerside, Vanuatu",Pending,<function <lambda> at 0x7ebcdf7fdc90>,<function <lambda> at 0x7ebcdf7fdd30>,Approved,Small Business
4269,261,Stock Investment,Supermarket,38553,03/20/2025,PayPal,E-Trade,"Atkinsonstad, Guatemala",Failed,<function <lambda> at 0x7ebcdf7fde70>,<function <lambda> at 0x7ebcdf7fddd0>,Pending,Enterprise
4269,237,Hotel Booking,Luxury Resorts,29659,03/20/2025,Crypto,Walmart,"Atkinsonstad, Guatemala",Approved,<function <lambda> at 0x7ebcdf7fdf10>,<function <lambda> at 0x7ebcdf7fdfb0>,Pending,Enterprise
4270,215,Healthcare Payment,Electronics,28659,03/20/2025,Credit Card,Marriott Hotels,"Travisview, Australia",Failed,<function <lambda> at 0x7ebcdf7fe0f0>,<function <lambda> at 0x7ebcdf7fe050>,Approved,Enterprise
4270,252,Stock Investment,Medical Bills,48870,03/20/2025,Debit Card,Mayo Clinic,"Travisview, Australia",Approved,<function <lambda> at 0x7ebcdf7fe190>,<function <lambda> at 0x7ebcdf7fe230>,Pending,Enterprise
4271,230,Loan Repayment,Electronics,27644,03/20/2025,Bank Transfer,Amazon,"West Melvinbury, Lithuania",Pending,<function <lambda> at 0x7ebcdf7fe370>,<function <lambda> at 0x7ebcdf7fe2d0>,Approved,Corporate
4271,284,Hotel Booking,Medical Bills,34479,03/20/2025,Bank Transfer,Marriott Hotels,"West Melvinbury, Lithuania",Completed,<function <lambda> at 0x7ebcdf7fe410>,<function <lambda> at 0x7ebcdf7fe4b0>,Pending,Corporate
4272,238,Grocery Shopping,Mortgage Payment,43031,03/20/2025,Credit Card,Marriott Hotels,"East Carla, British Virgin Islands",Approved,<function <lambda> at 0x7ebcdf7fe5f0>,<function <lambda> at 0x7ebcdf7fe550>,Pending,Enterprise
4272,275,Healthcare Payment,Electronics,35482,03/20/2025,Bank Transfer,Walmart,"East Carla, British Virgin Islands",Failed,<function <lambda> at 0x7ebcdf7fe690>,<function <lambda> at 0x7ebcdf7fe730>,Approved,Enterprise
4273,266,Loan Repayment,Supermarket,13554,03/20/2025,Credit Card,Marriott Hotels,"Port Amy, Maldives",Pending,<function <lambda> at 0x7ebcdf7fe870>,<function <lambda> at 0x7ebcdf7fe7d0>,Approved,Individual
4273,268,Grocery Shopping,Electronics,18330,03/20/2025,PayPal,Wells Fargo,"Port Amy, Maldives",Approved,<function <lambda> at 0x7ebcdf7fe910>,<function <lambda> at 0x7ebcdf7fe9b0>,Approved,Individual
4274,204,Grocery Shopping,Streaming Services,24338,03/20/2025,Crypto,E-Trade,"Johnchester, Cambodia",Approved,<function <lambda> at 0x7ebcdf7feaf0>,<function <lambda> at 0x7ebcdf7fea50>,Pending,Enterprise
4274,200,Stock Investment,Mutual Funds,35807,03/20/2025,PayPal,Walmart,"Johnchester, Cambodia",Completed,<function <lambda> at 0x7ebcdf7feb90>,<function <lambda> at 0x7ebcdf7fec30>,Pending,Enterprise
4275,258,Loan Repayment,Mortgage Payment,36746,03/20/2025,Bank Transfer,Netflix,"Lake Andreaview, United Kingdom",Approved,<function <lambda> at 0x7ebcdf7fed70>,<function <lambda> at 0x7ebcdf7fecd0>,Approved,Enterprise
4275,228,Hotel Booking,Electronics,6152,03/20/2025,Credit Card,Amazon,"Lake Andreaview, United Kingdom",Completed,<function <lambda> at 0x7ebcdf7fee10>,<function <lambda> at 0x7ebcdf7feeb0>,Approved,Enterprise
4276,252,Healthcare Payment,Electronics,12119,03/20/2025,Debit Card,Wells Fargo,"Garciaport, Kiribati",Approved,<function <lambda> at 0x7ebcdf7feff0>,<function <lambda> at 0x7ebcdf7fef50>,Approved,Corporate
4276,296,Online Purchase,Luxury Resorts,42615,03/20/2025,Credit Card,Marriott Hotels,"Garciaport, Kiribati",Approved,<function <lambda> at 0x7ebcdf7ff090>,<function <lambda> at 0x7ebcdf7ff130>,Approved,Corporate
4277,250,Healthcare Payment,Electronics,40444,03/20/2025,Bank Transfer,Wells Fargo,"East Nicholas, Solomon Islands",Approved,<function <lambda> at 0x7ebcdf7ff270>,<function <lambda> at 0x7ebcdf7ff1d0>,Pending,Corporate
4277,236,Stock Investment,Electronics,2045,03/20/2025,Debit Card,Wells Fargo,"East Nicholas, Solomon Islands",Pending,<function <lambda> at 0x7ebcdf7ff310>,<function <lambda> at 0x7ebcdf7ff3b0>,Approved,Corporate
4278,215,Healthcare Payment,Mortgage Payment,15587,03/20/2025,Credit Card,Mayo Clinic,"South Candicemouth, Palestinian Territory",Pending,<function <lambda> at 0x7ebcdf7ff4f0>,<function <lambda> at 0x7ebcdf7ff450>,Pending,Enterprise
4278,219,Loan Repayment,Mutual Funds,31621,03/20/2025,PayPal,Amazon,"South Candicemouth, Palestinian Territory",Failed,<function <lambda> at 0x7ebcdf7ff590>,<function <lambda> at 0x7ebcdf7ff630>,Pending,Enterprise
4279,218,Hotel Booking,Streaming Services,11838,03/20/2025,Crypto,Mayo Clinic,"Briantown, United States Minor Outlying Islands",Completed,<function <lambda> at 0x7ebcdf7ff770>,<function <lambda> at 0x7ebcdf7ff6d0>,Approved,Corporate
4279,297,Stock Investment,Luxury Resorts,43771,03/20/2025,PayPal,Amazon,"Briantown, United States Minor Outlying Islands",Failed,<function <lambda> at 0x7ebcdf7ff810>,<function <lambda> at 0x7ebcdf7ff8b0>,Approved,Corporate
4280,240,Hotel Booking,Luxury Resorts,48000,03/20/2025,Debit Card,Marriott Hotels,"North Marcusmouth, Macao",Completed,<function <lambda> at 0x7ebcdf7ff9f0>,<function <lambda> at 0x7ebcdf7ff950>,Approved,Corporate
4280,212,Loan Repayment,Mutual Funds,3353,03/20/2025,Bank Transfer,E-Trade,"North Marcusmouth, Macao",Completed,<function <lambda> at 0x7ebcdf7ffa90>,<function <lambda> at 0x7ebcdf7ffb30>,Approved,Corporate
4281,258,Healthcare Payment,Supermarket,13738,03/20/2025,Credit Card,E-Trade,"Donnaton, Tanzania",Approved,<function <lambda> at 0x7ebcdf7ffc70>,<function <lambda> at 0x7ebcdf7ffbd0>,Approved,Corporate
4281,262,Healthcare Payment,Mutual Funds,16042,03/20/2025,Debit Card,Netflix,"Donnaton, Tanzania",Pending,<function <lambda> at 0x7ebcdf7ffd10>,<function <lambda> at 0x7ebcdf7ffdb0>,Approved,Corporate
4282,272,Hotel Booking,Luxury Resorts,27841,03/20/2025,Debit Card,Walmart,"East Robinhaven, Indonesia",Completed,<function <lambda> at 0x7ebcdf7ffef0>,<function <lambda> at 0x7ebcdf7ffe50>,Approved,Enterprise
4282,288,Loan Repayment,Supermarket,1411,03/20/2025,Crypto,Marriott Hotels,"East Robinhaven, Indonesia",Approved,<function <lambda> at 0x7ebcdf7fff90>,<function <lambda> at 0x7ebcdf800030>,Approved,Enterprise
4283,247,Loan Repayment,Supermarket,5226,03/20/2025,PayPal,E-Trade,"East Bryan, Ethiopia",Failed,<function <lambda> at 0x7ebcdf800170>,<function <lambda> at 0x7ebcdf8000d0>,Approved,Enterprise
4283,208,Loan Repayment,Mortgage Payment,16306,03/20/2025,Debit Card,Marriott Hotels,"East Bryan, Ethiopia",Completed,<function <lambda> at 0x7ebcdf800210>,<function <lambda> at 0x7ebcdf8002b0>,Approved,Enterprise
4284,221,Stock Investment,Mutual Funds,40723,03/20/2025,Bank Transfer,Walmart,"Riverafurt, Iceland",Failed,<function <lambda> at 0x7ebcdf8003f0>,<function <lambda> at 0x7ebcdf800350>,Approved,Enterprise
4284,285,Hotel Booking,Medical Bills,37875,03/20/2025,Credit Card,Netflix,"Riverafurt, Iceland",Approved,<function <lambda> at 0x7ebcdf800490>,<function <lambda> at 0x7ebcdf800530>,Pending,Enterprise
4285,282,Subscription Payment,Electronics,28810,03/20/2025,Credit Card,E-Trade,"West Susan, Faroe Islands",Pending,<function <lambda> at 0x7ebcdf800670>,<function <lambda> at 0x7ebcdf8005d0>,Pending,Corporate
4285,259,Hotel Booking,Luxury Resorts,8628,03/20/2025,Crypto,E-Trade,"West Susan, Faroe Islands",Approved,<function <lambda> at 0x7ebcdf800710>,<function <lambda> at 0x7ebcdf8007b0>,Pending,Corporate
4286,250,Stock Investment,Medical Bills,14261,03/20/2025,Debit Card,Wells Fargo,"Robertborough, Martinique",Completed,<function <lambda> at 0x7ebcdf8008f0>,<function <lambda> at 0x7ebcdf800850>,Pending,Enterprise
4286,268,Grocery Shopping,Mortgage Payment,48029,03/20/2025,Credit Card,E-Trade,"Robertborough, Martinique",Pending,<function <lambda> at 0x7ebcdf800990>,<function <lambda> at 0x7ebcdf800a30>,Pending,Enterprise
4287,221,Loan Repayment,Medical Bills,3211,03/20/2025,Bank Transfer,Netflix,"West Keithland, Argentina",Failed,<function <lambda> at 0x7ebcdf800b70>,<function <lambda> at 0x7ebcdf800ad0>,Pending,Individual
4287,218,Grocery Shopping,Medical Bills,29617,03/20/2025,Debit Card,E-Trade,"West Keithland, Argentina",Approved,<function <lambda> at 0x7ebcdf800c10>,<function <lambda> at 0x7ebcdf800cb0>,Approved,Individual
4288,217,Grocery Shopping,Supermarket,38408,03/20/2025,Credit Card,Walmart,"Jenniferport, Kenya",Approved,<function <lambda> at 0x7ebcdf800df0>,<function <lambda> at 0x7ebcdf800d50>,Approved,Corporate
4288,224,Online Purchase,Mutual Funds,13701,03/20/2025,Credit Card,Netflix,"Jenniferport, Kenya",Pending,<function <lambda> at 0x7ebcdf800e90>,<function <lambda> at 0x7ebcdf800f30>,Approved,Corporate
4289,226,Loan Repayment,Streaming Services,13612,03/20/2025,Bank Transfer,Wells Fargo,"Leonardton, Saint Martin",Pending,<function <lambda> at 0x7ebcdf801070>,<function <lambda> at 0x7ebcdf800fd0>,Pending,Individual
4289,278,Online Purchase,Medical Bills,18810,03/20/2025,Credit Card,Amazon,"Leonardton, Saint Martin",Pending,<function <lambda> at 0x7ebcdf801110>,<function <lambda> at 0x7ebcdf8011b0>,Pending,Individual
4290,241,Loan Repayment,Mutual Funds,32832,03/20/2025,Crypto,Marriott Hotels,"Alvaradoport, New Caledonia",Failed,<function <lambda> at 0x7ebcdf8012f0>,<function <lambda> at 0x7ebcdf801250>,Approved,Small Business
4290,255,Grocery Shopping,Electronics,40627,03/20/2025,PayPal,Netflix,"Alvaradoport, New Caledonia",Pending,<function <lambda> at 0x7ebcdf801390>,<function <lambda> at 0x7ebcdf801430>,Pending,Small Business
4291,295,Subscription Payment,Streaming Services,24108,03/20/2025,Debit Card,Walmart,"Jimeneztown, Madagascar",Pending,<function <lambda> at 0x7ebcdf801570>,<function <lambda> at 0x7ebcdf8014d0>,Pending,Small Business
4291,261,Grocery Shopping,Luxury Resorts,17400,03/20/2025,Debit Card,Mayo Clinic,"Jimeneztown, Madagascar",Completed,<function <lambda> at 0x7ebcdf801610>,<function <lambda> at 0x7ebcdf8016b0>,Approved,Small Business
4292,203,Loan Repayment,Medical Bills,34959,03/20/2025,Debit Card,Walmart,"Blairmouth, Namibia",Failed,<function <lambda> at 0x7ebcdf8017f0>,<function <lambda> at 0x7ebcdf801750>,Approved,Corporate
